pair_id,role,smiles,reason
train__train_1204__RHEA_38883,reactant,*C(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_1204__RHEA_38883,product,*C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O,dummy_atom
train__train_1206__RHEA_28534,reactant,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)C(=O)NC1=O.[H]O[H],clash_filtered:1/5
train__train_1207__RHEA_16229,reactant,NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[1*]C(=O)OC[C@H](COP(=O)([O-])[O-])OC([2*])=O.[H+],dummy_atom
train__train_1207__RHEA_16229,product,O=P([O-])([O-])OP(=O)([O-])O.[1*]C(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O)OC([2*])=O,dummy_atom
train__train_1207__RHEA_45648,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])[O-].NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45648,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45660,reactant,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])[O-].NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45660,product,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45652,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])[O-].NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45652,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45656,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_filtered:4/5
train__train_1207__RHEA_45656,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45664,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])[O-].NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45664,product,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,clash_filtered:4/5
train__train_1207__RHEA_45668,reactant,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])[O-].NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45668,product,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45672,reactant,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\C/C=C\CCCCC.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45672,product,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1207__RHEA_45676,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\CCCCCCCC.NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C=C1.[H+],clash_all
train__train_1207__RHEA_45676,product,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCC/C=C\CCCCCCCC.O=P([O-])([O-])OP(=O)([O-])O,clash_all
train__train_1208__RHEA_10684,reactant,*N[C@@H](CC1=CC=C(OP(=O)([O-])[O-])C=C1)C(*)=O.[H]O[H],dummy_atom
train__train_1208__RHEA_10684,product,*N[C@@H](CC1=CC=C(O)C=C1)C(*)=O.O=P([O-])([O-])O,dummy_atom
train__train_1209__RHEA_17989,reactant,*N[C@@H](CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_1209__RHEA_17989,product,*N[C@@H](COP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_1209__RHEA_46608,reactant,*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_1209__RHEA_46608,product,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_1211__RHEA_13065,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H],clash_filtered:2/5
train__train_1212__RHEA_17989,reactant,*N[C@@H](CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_1212__RHEA_17989,product,*N[C@@H](COP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_1212__RHEA_46608,reactant,*N[C@H](C(*)=O)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,dummy_atom
train__train_1212__RHEA_46608,product,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+],dummy_atom
train__train_1213__RHEA_18781,reactant,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].[H+],clash_filtered:3/5
train__train_1213__RHEA_18781,product,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=C=O,clash_filtered:3/5
train__train_1215__RHEA_47140,reactant,CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_47140,product,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_47144,reactant,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_47144,product,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_37023,reactant,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_filtered:4/5
train__train_1215__RHEA_37023,product,CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_36999,reactant,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_36999,product,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_46064,reactant,CCCCCC/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_46064,product,CCCCCC/C=C/CCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_39567,reactant,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_39567,product,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1215__RHEA_39571,reactant,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.[Fe+2].[Fe+2].[H+].[H+],clash_all
train__train_1215__RHEA_39571,product,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[Fe+3].[Fe+3].[H]O[H].[H]O[H],clash_all
train__train_1216__RHEA_44500,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H]O[H],clash_filtered:2/5
train__train_1216__RHEA_44500,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H+],clash_filtered:3/5
train__train_1216__RHEA_41752,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H]O[H],clash_filtered:3/5
train__train_1216__RHEA_41752,product,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H+],clash_filtered:4/5
train__train_1216__RHEA_44516,reactant,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H]O[H],clash_filtered:4/5
train__train_1216__RHEA_44516,product,CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-].[H+],clash_filtered:4/5
train__train_1216__RHEA_44520,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C.[H]O[H],clash_filtered:3/5
train__train_1216__RHEA_44520,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C.[H+],clash_filtered:3/5
train__train_1216__RHEA_44524,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC(O)CO.[H]O[H],clash_filtered:2/5
train__train_1216__RHEA_44524,product,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC(O)CO.[H+],clash_filtered:3/5
train__train_1216__RHEA_44528,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.[H]O[H],clash_filtered:2/5
train__train_1216__RHEA_44528,product,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.[H+],clash_filtered:4/5
train__train_1216__RHEA_44540,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[NH3+].[H]O[H],clash_all
train__train_1216__RHEA_44540,product,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].CCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[NH3+].[H+],clash_filtered:3/5
train__train_1216__RHEA_40919,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@@H](O)CO.[H]O[H],clash_filtered:3/5
train__train_1216__RHEA_40919,product,CCCCCCCC/C=C\CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@@H](O)CO.[H+],clash_filtered:3/5
train__train_1216__RHEA_44312,reactant,CCCCCCCCCCCCCC(=O)OCC(O)CO.[H]O[H],clash_filtered:2/5
train__train_1216__RHEA_38487,reactant,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)CO.[H]O[H],clash_filtered:2/5
train__train_1216__RHEA_44732,reactant,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC(CO)CO.[H]O[H],clash_filtered:1/5
train__train_1216__RHEA_44728,reactant,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(O)CO.[H]O[H],clash_filtered:1/5
train__train_1216__RHEA_26132,reactant,[H]C(CO)(CO)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC.[H]O[H],clash_filtered:1/5
train__train_1216__RHEA_45416,reactant,CCCCC/C=C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)OC(CO)CO.[H]O[H],clash_filtered:1/5
train__train_1217__RHEA_21064,reactant,*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],dummy_atom
train__train_1217__RHEA_21064,product,*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],dummy_atom
train__train_1218__RHEA_56644,reactant,*O[C@H]1[C@@H](O)[C@H](N2C=CC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-],dummy_atom
train__train_1218__RHEA_56644,product,*O[C@H]1[C@@H](O)[C@H](C2=CNC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-],dummy_atom
train__train_1218__RHEA_42532,reactant,*O[C@H]1[C@@H](O)[C@H](N2C=CC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-],dummy_atom
train__train_1218__RHEA_42532,product,*O[C@H]1[C@@H](O)[C@H](C2=CNC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-],dummy_atom
train__train_1219__RHEA_54816,reactant,*N[C@@H](CCC(N)=O)C(*)=O.*N[C@@H](CCCC[NH3+])C(*)=O,dummy_atom
train__train_1219__RHEA_54816,product,*N[C@@H](CCCCNC(=O)CC[C@H](N*)C(*)=O)C(*)=O.[H][N+]([H])([H])[H],dummy_atom
train__train_1220__RHEA_22384,reactant,O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-].[H]O[H],clash_filtered:3/5
train__train_1220__RHEA_22384,product,O=P([O-])([O-])O.O=P([O-])([O-])O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-].[H+],clash_filtered:2/5
train__train_1220__RHEA_56312,reactant,O=P([O-])([O-])O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])O)[C@H]1OP(=O)([O-])[O-].[H]O[H],clash_filtered:4/5
train__train_1220__RHEA_56312,product,O=P([O-])([O-])O.O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1OP(=O)([O-])[O-].[H+].[H+],clash_all
train__train_1220__RHEA_22452,both,,missing_smiles
train__train_1220__RHEA_30527,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3/C=N\C4=C(N)N=CN=C43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[H]O[H],clash_filtered:2/5
train__train_1220__RHEA_30527,product,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H+],clash_filtered:4/5
train__train_1220__RHEA_32043,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3/C=N\C4=C(N)N=CN=C43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[H]O[H],clash_filtered:1/5
train__train_1220__RHEA_32043,product,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H+],clash_all
train__train_1220__RHEA_32039,reactant,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O.[H]O[H],clash_filtered:4/5
train__train_1220__RHEA_32039,product,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H+],clash_filtered:3/5
train__train_1220__RHEA_65388,reactant,*O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=[N+](C)C3=C2N=C(N)NC3=O)[C@H](O)[C@@H]1O.[H]O[H],dummy_atom
train__train_1220__RHEA_65388,product,*O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])[O-].C[N+]1=CN([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2.[H+].[H+],dummy_atom
train__train_1220__RHEA_67484,reactant,*O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=[N+](C)C3=C2N=C(N)NC3=O)[C@H](O)[C@@H]1O.[H]O[H],dummy_atom
train__train_1220__RHEA_67484,product,*O[C@H]1[C@@H](O)[C@H](*)O[C@@H]1COP(=O)([O-])[O-].C[N+]1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C2=C1C(=O)NC(N)=N2.[H+].[H+],dummy_atom
train__train_1221__RHEA_21104,reactant,O=O.[H]*[H].[H][C@@]12C/C=C3/C[C@@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)CCCC(C)C,dummy_atom
